ID;Project Name;Camera Trap Name;Latitude;Longitude;Sampling Event;Photo Type;Photo Date;Photo time;Raw Name;Class;Order;Family;Genus;Species;Genus Species;Number of Animals;Person Identifying the Photo;Camera Serial Number;Camera Start Date;Camera End Date;Person setting up the Camera;Person picking up the Camera;Camera Manufacturer;Camera Model;Sequence Info;Moon Phase;Temperature;Flash;Organization Name
10615;Mountain Tapir;CT-LC-2-06;-77.138412;0.931378;Marzo 2019;Blank;2019-04-23;11:57:56;04230917.JPG;;;;;; ;;;B160533443;2019-03-02;2019-05-31;Juan Sanchez;Juan Sanchez;Bushnell;Trophy Cam HD;;;;0;
10616;Mountain Tapir;CT-LC-2-06;-77.138412;0.931378;Marzo 2019;Blank;2019-04-23;11:59:30;04230918.JPG;;;;;; ;;;B160533443;2019-03-02;2019-05-31;Juan Sanchez;Juan Sanchez;Bushnell;Trophy Cam HD;;;;0;
10617;Mountain Tapir;CT-LC-2-06;-77.138412;0.931378;Marzo 2019;Blank;2019-04-23;12:02:40;04230919.JPG;;;;;; ;;;B160533443;2019-03-02;2019-05-31;Juan Sanchez;Juan Sanchez;Bushnell;Trophy Cam HD;;;;0;
10618;Mountain Tapir;CT-LC-2-06;-77.138412;0.931378;Marzo 2019;Blank;2019-04-23;12:02:59;04230920.JPG;;;;;; ;;;B160533443;2019-03-02;2019-05-31;Juan Sanchez;Juan Sanchez;Bushnell;Trophy Cam HD;;;;0;
10619;Mountain Tapir;CT-LC-2-06;-77.138412;0.931378;Marzo 2019;Blank;2019-04-23;12:06:09;04230921.JPG;;;;;; ;;;B160533443;2019-03-02;2019-05-31;Juan Sanchez;Juan Sanchez;Bushnell;Trophy Cam HD;;;;0;
10620;Mountain Tapir;CT-LC-2-06;-77.138412;0.931378;Marzo 2019;Blank;2019-04-23;12:08:50;04230922.JPG;;;;;; ;;;B160533443;2019-03-02;2019-05-31;Juan Sanchez;Juan Sanchez;Bushnell;Trophy Cam HD;;;;0;
10621;Mountain Tapir;CT-LC-2-06;-77.138412;0.931378;Marzo 2019;Blank;2019-04-23;12:11:11;04230923.JPG;;;;;; ;;;B160533443;2019-03-02;2019-05-31;Juan Sanchez;Juan Sanchez;Bushnell;Trophy Cam HD;;;;0;
10622;Mountain Tapir;CT-LC-2-06;-77.138412;0.931378;Marzo 2019;Blank;2019-04-23;12:11:36;04230924.JPG;;;;;; ;;;B160533443;2019-03-02;2019-05-31;Juan Sanchez;Juan Sanchez;Bushnell;Trophy Cam HD;;;;0;
10623;Mountain Tapir;CT-LC-2-06;-77.138412;0.931378;Marzo 2019;Blank;2019-04-23;12:11:43;04230925.JPG;;;;;; ;;;B160533443;2019-03-02;2019-05-31;Juan Sanchez;Juan Sanchez;Bushnell;Trophy Cam HD;;;;0;
10624;Mountain Tapir;CT-LC-2-06;-77.138412;0.931378;Marzo 2019;Blank;2019-04-23;12:11:46;04230926.JPG;;;;;; ;;;B160533443;2019-03-02;2019-05-31;Juan Sanchez;Juan Sanchez;Bushnell;Trophy Cam HD;;;;0;
10625;Mountain Tapir;CT-LC-2-06;-77.138412;0.931378;Marzo 2019;Blank;2019-04-23;12:14:03;04230927.JPG;;;;;; ;;;B160533443;2019-03-02;2019-05-31;Juan Sanchez;Juan Sanchez;Bushnell;Trophy Cam HD;;;;0;
10626;Mountain Tapir;CT-LC-2-06;-77.138412;0.931378;Marzo 2019;Blank;2019-04-23;12:14:36;04230928.JPG;;;;;; ;;;B160533443;2019-03-02;2019-05-31;Juan Sanchez;Juan Sanchez;Bushnell;Trophy Cam HD;;;;0;
10627;Mountain Tapir;CT-LC-2-06;-77.138412;0.931378;Marzo 2019;Blank;2019-04-23;12:15:40;04230929.JPG;;;;;; ;;;B160533443;2019-03-02;2019-05-31;Juan Sanchez;Juan Sanchez;Bushnell;Trophy Cam HD;;;;0;
10628;Mountain Tapir;CT-LC-2-06;-77.138412;0.931378;Marzo 2019;Blank;2019-04-23;12:15:57;04230930.JPG;;;;;; ;;;B160533443;2019-03-02;2019-05-31;Juan Sanchez;Juan Sanchez;Bushnell;Trophy Cam HD;;;;0;
10629;Mountain Tapir;CT-LC-2-06;-77.138412;0.931378;Marzo 2019;Blank;2019-04-23;12:16:39;04230931.JPG;;;;;; ;;;B160533443;2019-03-02;2019-05-31;Juan Sanchez;Juan Sanchez;Bushnell;Trophy Cam HD;;;;0;
10630;Mountain Tapir;CT-LC-2-06;-77.138412;0.931378;Marzo 2019;Blank;2019-04-23;12:17:18;04230932.JPG;;;;;; ;;;B160533443;2019-03-02;2019-05-31;Juan Sanchez;Juan Sanchez;Bushnell;Trophy Cam HD;;;;0;
10631;Mountain Tapir;CT-LC-2-06;-77.138412;0.931378;Marzo 2019;Blank;2019-04-23;12:17:24;04230933.JPG;;;;;; ;;;B160533443;2019-03-02;2019-05-31;Juan Sanchez;Juan Sanchez;Bushnell;Trophy Cam HD;;;;0;
10632;Mountain Tapir;CT-LC-2-06;-77.138412;0.931378;Marzo 2019;Blank;2019-04-23;12:18:27;04230934.JPG;;;;;; ;;;B160533443;2019-03-02;2019-05-31;Juan Sanchez;Juan Sanchez;Bushnell;Trophy Cam HD;;;;0;
10633;Mountain Tapir;CT-LC-2-06;-77.138412;0.931378;Marzo 2019;Blank;2019-04-23;12:20:04;04230935.JPG;;;;;; ;;;B160533443;2019-03-02;2019-05-31;Juan Sanchez;Juan Sanchez;Bushnell;Trophy Cam HD;;;;0;
10634;Mountain Tapir;CT-LC-2-06;-77.138412;0.931378;Marzo 2019;Blank;2019-04-23;12:20:13;04230936.JPG;;;;;; ;;;B160533443;2019-03-02;2019-05-31;Juan Sanchez;Juan Sanchez;Bushnell;Trophy Cam HD;;;;0;
10635;Mountain Tapir;CT-LC-2-06;-77.138412;0.931378;Marzo 2019;Blank;2019-04-23;12:22:05;04230937.JPG;;;;;; ;;;B160533443;2019-03-02;2019-05-31;Juan Sanchez;Juan Sanchez;Bushnell;Trophy Cam HD;;;;0;
10636;Mountain Tapir;CT-LC-2-06;-77.138412;0.931378;Marzo 2019;Blank;2019-04-23;12:22:14;04230938.JPG;;;;;; ;;;B160533443;2019-03-02;2019-05-31;Juan Sanchez;Juan Sanchez;Bushnell;Trophy Cam HD;;;;0;
10637;Mountain Tapir;CT-LC-2-06;-77.138412;0.931378;Marzo 2019;Blank;2019-04-23;12:22:20;04230939.JPG;;;;;; ;;;B160533443;2019-03-02;2019-05-31;Juan Sanchez;Juan Sanchez;Bushnell;Trophy Cam HD;;;;0;
10638;Mountain Tapir;CT-LC-2-06;-77.138412;0.931378;Marzo 2019;Blank;2019-04-23;12:22:25;04230940.JPG;;;;;; ;;;B160533443;2019-03-02;2019-05-31;Juan Sanchez;Juan Sanchez;Bushnell;Trophy Cam HD;;;;0;
10639;Mountain Tapir;CT-LC-2-06;-77.138412;0.931378;Marzo 2019;Blank;2019-04-23;12:22:56;04230941.JPG;;;;;; ;;;B160533443;2019-03-02;2019-05-31;Juan Sanchez;Juan Sanchez;Bushnell;Trophy Cam HD;;;;0;
10640;Mountain Tapir;CT-LC-2-06;-77.138412;0.931378;Marzo 2019;Blank;2019-04-23;12:24:38;04230942.JPG;;;;;; ;;;B160533443;2019-03-02;2019-05-31;Juan Sanchez;Juan Sanchez;Bushnell;Trophy Cam HD;;;;0;
10641;Mountain Tapir;CT-LC-2-06;-77.138412;0.931378;Marzo 2019;Blank;2019-04-23;12:24:52;04230943.JPG;;;;;; ;;;B160533443;2019-03-02;2019-05-31;Juan Sanchez;Juan Sanchez;Bushnell;Trophy Cam HD;;;;0;
10642;Mountain Tapir;CT-LC-2-06;-77.138412;0.931378;Marzo 2019;Blank;2019-04-23;12:27:18;04230944.JPG;;;;;; ;;;B160533443;2019-03-02;2019-05-31;Juan Sanchez;Juan Sanchez;Bushnell;Trophy Cam HD;;;;0;
10643;Mountain Tapir;CT-LC-2-06;-77.138412;0.931378;Marzo 2019;Blank;2019-04-23;12:27:57;04230945.JPG;;;;;; ;;;B160533443;2019-03-02;2019-05-31;Juan Sanchez;Juan Sanchez;Bushnell;Trophy Cam HD;;;;0;
10644;Mountain Tapir;CT-LC-2-06;-77.138412;0.931378;Marzo 2019;Blank;2019-04-23;12:28:10;04230946.JPG;;;;;; ;;;B160533443;2019-03-02;2019-05-31;Juan Sanchez;Juan Sanchez;Bushnell;Trophy Cam HD;;;;0;
10645;Mountain Tapir;CT-LC-2-06;-77.138412;0.931378;Marzo 2019;Blank;2019-04-23;12:28:46;04230947.JPG;;;;;; ;;;B160533443;2019-03-02;2019-05-31;Juan Sanchez;Juan Sanchez;Bushnell;Trophy Cam HD;;;;0;
10646;Mountain Tapir;CT-LC-2-06;-77.138412;0.931378;Marzo 2019;Blank;2019-04-23;12:30:21;04230948.JPG;;;;;; ;;;B160533443;2019-03-02;2019-05-31;Juan Sanchez;Juan Sanchez;Bushnell;Trophy Cam HD;;;;0;
10647;Mountain Tapir;CT-LC-2-06;-77.138412;0.931378;Marzo 2019;Blank;2019-04-23;12:31:39;04230949.JPG;;;;;; ;;;B160533443;2019-03-02;2019-05-31;Juan Sanchez;Juan Sanchez;Bushnell;Trophy Cam HD;;;;0;
10648;Mountain Tapir;CT-LC-2-06;-77.138412;0.931378;Marzo 2019;Blank;2019-04-23;12:33:33;04230950.JPG;;;;;; ;;;B160533443;2019-03-02;2019-05-31;Juan Sanchez;Juan Sanchez;Bushnell;Trophy Cam HD;;;;0;
10649;Mountain Tapir;CT-LC-2-06;-77.138412;0.931378;Marzo 2019;Blank;2019-04-23;12:33:50;04230951.JPG;;;;;; ;;;B160533443;2019-03-02;2019-05-31;Juan Sanchez;Juan Sanchez;Bushnell;Trophy Cam HD;;;;0;
10650;Mountain Tapir;CT-LC-2-06;-77.138412;0.931378;Marzo 2019;Blank;2019-04-23;12:35:29;04230952.JPG;;;;;; ;;;B160533443;2019-03-02;2019-05-31;Juan Sanchez;Juan Sanchez;Bushnell;Trophy Cam HD;;;;0;
10651;Mountain Tapir;CT-LC-2-06;-77.138412;0.931378;Marzo 2019;Blank;2019-04-23;12:35:50;04230953.JPG;;;;;; ;;;B160533443;2019-03-02;2019-05-31;Juan Sanchez;Juan Sanchez;Bushnell;Trophy Cam HD;;;;0;
10652;Mountain Tapir;CT-LC-2-06;-77.138412;0.931378;Marzo 2019;Blank;2019-04-23;12:36:55;04230954.JPG;;;;;; ;;;B160533443;2019-03-02;2019-05-31;Juan Sanchez;Juan Sanchez;Bushnell;Trophy Cam HD;;;;0;
10653;Mountain Tapir;CT-LC-2-06;-77.138412;0.931378;Marzo 2019;Blank;2019-04-23;12:37:03;04230955.JPG;;;;;; ;;;B160533443;2019-03-02;2019-05-31;Juan Sanchez;Juan Sanchez;Bushnell;Trophy Cam HD;;;;0;
10654;Mountain Tapir;CT-LC-2-06;-77.138412;0.931378;Marzo 2019;Blank;2019-04-23;12:38:51;04230956.JPG;;;;;; ;;;B160533443;2019-03-02;2019-05-31;Juan Sanchez;Juan Sanchez;Bushnell;Trophy Cam HD;;;;0;
10655;Mountain Tapir;CT-LC-2-06;-77.138412;0.931378;Marzo 2019;Blank;2019-04-23;12:39:00;04230957.JPG;;;;;; ;;;B160533443;2019-03-02;2019-05-31;Juan Sanchez;Juan Sanchez;Bushnell;Trophy Cam HD;;;;0;
10656;Mountain Tapir;CT-LC-2-06;-77.138412;0.931378;Marzo 2019;Blank;2019-04-23;12:39:39;04230958.JPG;;;;;; ;;;B160533443;2019-03-02;2019-05-31;Juan Sanchez;Juan Sanchez;Bushnell;Trophy Cam HD;;;;0;
10657;Mountain Tapir;CT-LC-2-06;-77.138412;0.931378;Marzo 2019;Blank;2019-04-23;12:40:04;04230959.JPG;;;;;; ;;;B160533443;2019-03-02;2019-05-31;Juan Sanchez;Juan Sanchez;Bushnell;Trophy Cam HD;;;;0;
10658;Mountain Tapir;CT-LC-2-06;-77.138412;0.931378;Marzo 2019;Blank;2019-04-23;12:43:17;04230960.JPG;;;;;; ;;;B160533443;2019-03-02;2019-05-31;Juan Sanchez;Juan Sanchez;Bushnell;Trophy Cam HD;;;;0;
10659;Mountain Tapir;CT-LC-2-06;-77.138412;0.931378;Marzo 2019;Blank;2019-04-23;12:43:57;04230961.JPG;;;;;; ;;;B160533443;2019-03-02;2019-05-31;Juan Sanchez;Juan Sanchez;Bushnell;Trophy Cam HD;;;;0;
10660;Mountain Tapir;CT-LC-2-06;-77.138412;0.931378;Marzo 2019;Blank;2019-04-23;12:46:14;04230962.JPG;;;;;; ;;;B160533443;2019-03-02;2019-05-31;Juan Sanchez;Juan Sanchez;Bushnell;Trophy Cam HD;;;;0;
10661;Mountain Tapir;CT-LC-2-06;-77.138412;0.931378;Marzo 2019;Blank;2019-04-23;12:46:23;04230963.JPG;;;;;; ;;;B160533443;2019-03-02;2019-05-31;Juan Sanchez;Juan Sanchez;Bushnell;Trophy Cam HD;;;;0;
10662;Mountain Tapir;CT-LC-2-06;-77.138412;0.931378;Marzo 2019;Blank;2019-04-23;12:46:51;04230964.JPG;;;;;; ;;;B160533443;2019-03-02;2019-05-31;Juan Sanchez;Juan Sanchez;Bushnell;Trophy Cam HD;;;;0;
10663;Mountain Tapir;CT-LC-2-06;-77.138412;0.931378;Marzo 2019;Blank;2019-04-23;12:47:16;04230965.JPG;;;;;; ;;;B160533443;2019-03-02;2019-05-31;Juan Sanchez;Juan Sanchez;Bushnell;Trophy Cam HD;;;;0;
10664;Mountain Tapir;CT-LC-2-06;-77.138412;0.931378;Marzo 2019;Blank;2019-04-23;12:47:19;04230966.JPG;;;;;; ;;;B160533443;2019-03-02;2019-05-31;Juan Sanchez;Juan Sanchez;Bushnell;Trophy Cam HD;;;;0;
10665;Mountain Tapir;CT-LC-2-06;-77.138412;0.931378;Marzo 2019;Blank;2019-04-23;12:47:45;04230967.JPG;;;;;; ;;;B160533443;2019-03-02;2019-05-31;Juan Sanchez;Juan Sanchez;Bushnell;Trophy Cam HD;;;;0;
10666;Mountain Tapir;CT-LC-2-06;-77.138412;0.931378;Marzo 2019;Blank;2019-04-23;12:47:55;04230968.JPG;;;;;; ;;;B160533443;2019-03-02;2019-05-31;Juan Sanchez;Juan Sanchez;Bushnell;Trophy Cam HD;;;;0;
10667;Mountain Tapir;CT-LC-2-06;-77.138412;0.931378;Marzo 2019;Blank;2019-04-23;12:48:02;04230969.JPG;;;;;; ;;;B160533443;2019-03-02;2019-05-31;Juan Sanchez;Juan Sanchez;Bushnell;Trophy Cam HD;;;;0;
10668;Mountain Tapir;CT-LC-2-06;-77.138412;0.931378;Marzo 2019;Blank;2019-04-23;12:48:21;04230970.JPG;;;;;; ;;;B160533443;2019-03-02;2019-05-31;Juan Sanchez;Juan Sanchez;Bushnell;Trophy Cam HD;;;;0;
10669;Mountain Tapir;CT-LC-2-06;-77.138412;0.931378;Marzo 2019;Blank;2019-04-23;12:48:42;04230971.JPG;;;;;; ;;;B160533443;2019-03-02;2019-05-31;Juan Sanchez;Juan Sanchez;Bushnell;Trophy Cam HD;;;;0;
10670;Mountain Tapir;CT-LC-2-06;-77.138412;0.931378;Marzo 2019;Blank;2019-04-23;12:48:51;04230972.JPG;;;;;; ;;;B160533443;2019-03-02;2019-05-31;Juan Sanchez;Juan Sanchez;Bushnell;Trophy Cam HD;;;;0;
10671;Mountain Tapir;CT-LC-2-06;-77.138412;0.931378;Marzo 2019;Blank;2019-04-23;12:49:10;04230973.JPG;;;;;; ;;;B160533443;2019-03-02;2019-05-31;Juan Sanchez;Juan Sanchez;Bushnell;Trophy Cam HD;;;;0;
10672;Mountain Tapir;CT-LC-2-06;-77.138412;0.931378;Marzo 2019;Blank;2019-04-23;12:49:38;04230974.JPG;;;;;; ;;;B160533443;2019-03-02;2019-05-31;Juan Sanchez;Juan Sanchez;Bushnell;Trophy Cam HD;;;;0;
10673;Mountain Tapir;CT-LC-2-06;-77.138412;0.931378;Marzo 2019;Blank;2019-04-23;12:52:26;04230975.JPG;;;;;; ;;;B160533443;2019-03-02;2019-05-31;Juan Sanchez;Juan Sanchez;Bushnell;Trophy Cam HD;;;;0;
10674;Mountain Tapir;CT-LC-2-06;-77.138412;0.931378;Marzo 2019;Blank;2019-04-23;12:52:34;04230976.JPG;;;;;; ;;;B160533443;2019-03-02;2019-05-31;Juan Sanchez;Juan Sanchez;Bushnell;Trophy Cam HD;;;;0;
10675;Mountain Tapir;CT-LC-2-06;-77.138412;0.931378;Marzo 2019;Blank;2019-04-23;12:54:01;04230977.JPG;;;;;; ;;;B160533443;2019-03-02;2019-05-31;Juan Sanchez;Juan Sanchez;Bushnell;Trophy Cam HD;;;;0;
10676;Mountain Tapir;CT-LC-2-06;-77.138412;0.931378;Marzo 2019;Blank;2019-04-23;12:54:48;04230978.JPG;;;;;; ;;;B160533443;2019-03-02;2019-05-31;Juan Sanchez;Juan Sanchez;Bushnell;Trophy Cam HD;;;;0;
10677;Mountain Tapir;CT-LC-2-06;-77.138412;0.931378;Marzo 2019;Blank;2019-04-23;12:55:32;04230979.JPG;;;;;; ;;;B160533443;2019-03-02;2019-05-31;Juan Sanchez;Juan Sanchez;Bushnell;Trophy Cam HD;;;;0;
10678;Mountain Tapir;CT-LC-2-06;-77.138412;0.931378;Marzo 2019;Blank;2019-04-23;12:55:42;04230980.JPG;;;;;; ;;;B160533443;2019-03-02;2019-05-31;Juan Sanchez;Juan Sanchez;Bushnell;Trophy Cam HD;;;;0;
10679;Mountain Tapir;CT-LC-2-06;-77.138412;0.931378;Marzo 2019;Blank;2019-04-23;12:55:51;04230981.JPG;;;;;; ;;;B160533443;2019-03-02;2019-05-31;Juan Sanchez;Juan Sanchez;Bushnell;Trophy Cam HD;;;;0;
10680;Mountain Tapir;CT-LC-2-06;-77.138412;0.931378;Marzo 2019;Blank;2019-04-23;12:56:21;04230982.JPG;;;;;; ;;;B160533443;2019-03-02;2019-05-31;Juan Sanchez;Juan Sanchez;Bushnell;Trophy Cam HD;;;;0;
10681;Mountain Tapir;CT-LC-2-06;-77.138412;0.931378;Marzo 2019;Blank;2019-04-23;12:57:46;04230983.JPG;;;;;; ;;;B160533443;2019-03-02;2019-05-31;Juan Sanchez;Juan Sanchez;Bushnell;Trophy Cam HD;;;;0;
10682;Mountain Tapir;CT-LC-2-06;-77.138412;0.931378;Marzo 2019;Blank;2019-04-23;12:58:49;04230984.JPG;;;;;; ;;;B160533443;2019-03-02;2019-05-31;Juan Sanchez;Juan Sanchez;Bushnell;Trophy Cam HD;;;;0;
10683;Mountain Tapir;CT-LC-2-06;-77.138412;0.931378;Marzo 2019;Blank;2019-04-23;13:00:20;04230985.JPG;;;;;; ;;;B160533443;2019-03-02;2019-05-31;Juan Sanchez;Juan Sanchez;Bushnell;Trophy Cam HD;;;;0;
10684;Mountain Tapir;CT-LC-2-06;-77.138412;0.931378;Marzo 2019;Blank;2019-04-23;13:01:48;04230986.JPG;;;;;; ;;;B160533443;2019-03-02;2019-05-31;Juan Sanchez;Juan Sanchez;Bushnell;Trophy Cam HD;;;;0;
10685;Mountain Tapir;CT-LC-2-06;-77.138412;0.931378;Marzo 2019;Blank;2019-04-23;13:01:50;04230987.JPG;;;;;; ;;;B160533443;2019-03-02;2019-05-31;Juan Sanchez;Juan Sanchez;Bushnell;Trophy Cam HD;;;;0;
10686;Mountain Tapir;CT-LC-2-06;-77.138412;0.931378;Marzo 2019;Blank;2019-04-23;14:01:32;04230988.JPG;;;;;; ;;;B160533443;2019-03-02;2019-05-31;Juan Sanchez;Juan Sanchez;Bushnell;Trophy Cam HD;;;;0;
10687;Mountain Tapir;CT-LC-2-06;-77.138412;0.931378;Marzo 2019;Blank;2019-04-23;14:05:34;04230989.JPG;;;;;; ;;;B160533443;2019-03-02;2019-05-31;Juan Sanchez;Juan Sanchez;Bushnell;Trophy Cam HD;;;;0;
